id,labels,name,canonicalName,label,vault,relativePath,obsidianUrl,sourcePath,sourceVault,sourceFolder,nodeType,domain,subdomain,assetClass,sector,industry,country,jurisdiction,tags,status,signalStatus,confidence,conviction,timeframe,frequency,lastUpdated,date,asOfDate,ticker,exchange,symbol,currency,instrumentType,currentValue,trend,source,provider,dataType,datePulled,freshnessDate,summary,url
world:evidenceartifact:eod-reports-index,EvidenceArtifact,_EOD Reports Index,_EOD Reports Index,_EOD Reports Index,World_Machine,Reports/EOD/_EOD Reports Index.md,obsidian://open?vault=World_Machine&file=Reports%2FEOD%2F_EOD%20Reports%20Index.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\EOD\_EOD Reports Index.md,World_Machine,Reports,evidenceartifact,Reports,EOD,,,,,,reports;eod;vault-state,,,,,,,,2026-05-13,2026-06-01,,,,,,,,,,reports-index,,,,
world:evidenceartifact:equity-options-microstructure,EvidenceArtifact,Equity Options Microstructure Cycle Status,Equity Options Microstructure Cycle Status,Equity Options Microstructure Cycle Status,World_Machine,Reports/Freshness/Market_Cycles/equity-options-microstructure.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fequity-options-microstructure.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\equity-options-microstructure.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;market-cycle-monitor,,clear,,,,,2026-05-30T19:50:29,,2026-06-01,,,,,,,,,,market_cycle_status,,,,
world:evidenceartifact:etf-financial-modeling-prep-screener,EvidenceArtifact,Financial Modeling Prep - screener,Financial Modeling Prep - screener,Financial Modeling Prep - screener,World_Machine,Reports/Freshness/Sources/etf__financial-modeling-prep__screener.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fetf__financial-modeling-prep__screener.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\etf__financial-modeling-prep__screener.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,screener,2026-05-24,,,
world:evidenceartifact:forced-flow-positioning,EvidenceArtifact,Forced Flow Positioning Cycle Status,Forced Flow Positioning Cycle Status,Forced Flow Positioning Cycle Status,World_Machine,Reports/Freshness/Market_Cycles/forced-flow-positioning.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fforced-flow-positioning.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\forced-flow-positioning.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;market-cycle-monitor,,clear,,,,,2026-05-16T10:42:57,,2026-06-01,,,,,,,,,,market_cycle_status,,,,
world:evidenceartifact:fundamentals-financial-modeling-prep-screener,EvidenceArtifact,Financial Modeling Prep - screener,Financial Modeling Prep - screener,Financial Modeling Prep - screener,World_Machine,Reports/Freshness/Sources/fundamentals__financial-modeling-prep__screener.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__financial-modeling-prep__screener.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__financial-modeling-prep__screener.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,screener,2026-05-24,,,
world:evidenceartifact:fundamentals-fmp-premium-sec-edgar-screener,EvidenceArtifact,FMP Premium + SEC EDGAR - screener,FMP Premium + SEC EDGAR - screener,FMP Premium + SEC EDGAR - screener,World_Machine,Reports/Freshness/Sources/fundamentals__fmp-premium-sec-edgar__screener.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__fmp-premium-sec-edgar__screener.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__fmp-premium-sec-edgar__screener.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,FMP Premium + SEC EDGAR,,screener,2026-05-23,,,
world:evidenceartifact:fundamentals-fmp-screener-batch-screener-review-summary,EvidenceArtifact,fmp-screener-batch - screener_review_summary,fmp-screener-batch - screener_review_summary,fmp-screener-batch - screener_review_summary,World_Machine,Reports/Freshness/Sources/fundamentals__fmp-screener-batch__screener_review_summary.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__fmp-screener-batch__screener_review_summary.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__fmp-screener-batch__screener_review_summary.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,fmp-screener-batch,,screener_review_summary,2026-05-24,,,
world:evidenceartifact:fundamentals-sec-edgar-digest,EvidenceArtifact,SEC EDGAR - digest,SEC EDGAR - digest,SEC EDGAR - digest,World_Machine,Reports/Freshness/Sources/fundamentals__sec-edgar__digest.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar__digest.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar__digest.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,SEC EDGAR,,digest,2026-05-24,,,
world:evidenceartifact:fundamentals-sec-edgar-disclosure-reality-check,EvidenceArtifact,SEC EDGAR - disclosure_reality_check,SEC EDGAR - disclosure_reality_check,SEC EDGAR - disclosure_reality_check,World_Machine,Reports/Freshness/Sources/fundamentals__sec-edgar__disclosure_reality_check.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar__disclosure_reality_check.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar__disclosure_reality_check.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,SEC EDGAR,,disclosure_reality_check,2026-05-24,,,
world:evidenceartifact:fundamentals-sec-edgar-efts-digest,EvidenceArtifact,SEC EDGAR EFTS - digest,SEC EDGAR EFTS - digest,SEC EDGAR EFTS - digest,World_Machine,Reports/Freshness/Sources/fundamentals__sec-edgar-efts__digest.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar-efts__digest.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar-efts__digest.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,alert,,,,,,,2026-06-01,,,,,,,,SEC EDGAR EFTS,,digest,2026-05-12,,,
world:evidenceartifact:fundamentals-sec-edgar-efts-sec-form-4-fmp-premium-screener,EvidenceArtifact,SEC EDGAR EFTS + SEC Form 4 + FMP Premium - screener,SEC EDGAR EFTS + SEC Form 4 + FMP Premium - screener,SEC EDGAR EFTS + SEC Form 4 + FMP Premium - screener,World_Machine,Reports/Freshness/Sources/fundamentals__sec-edgar-efts-sec-form-4-fmp-premium__screener.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar-efts-sec-form-4-fmp-premium__screener.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar-efts-sec-form-4-fmp-premium__screener.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,SEC EDGAR EFTS + SEC Form 4 + FMP Premium,,screener,2026-05-23,,,
world:evidenceartifact:fundamentals-sec-edgar-fmp-premium-batch-scan,EvidenceArtifact,SEC EDGAR + FMP Premium - batch_scan,SEC EDGAR + FMP Premium - batch_scan,SEC EDGAR + FMP Premium - batch_scan,World_Machine,Reports/Freshness/Sources/fundamentals__sec-edgar-fmp-premium__batch_scan.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__sec-edgar-fmp-premium__batch_scan.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__sec-edgar-fmp-premium__batch_scan.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,SEC EDGAR + FMP Premium,,batch_scan,2026-05-24,,,
world:evidenceartifact:fundamentals-vault-orchestrator-cfq-analysis,EvidenceArtifact,Vault Orchestrator - cfq_analysis,Vault Orchestrator - cfq_analysis,Vault Orchestrator - cfq_analysis,World_Machine,Reports/Freshness/Sources/fundamentals__vault-orchestrator__cfq_analysis.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__vault-orchestrator__cfq_analysis.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__vault-orchestrator__cfq_analysis.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Vault Orchestrator,,cfq_analysis,2026-05-16,,,
world:evidenceartifact:fx-crypto-carry-liquidations,EvidenceArtifact,FX / Crypto Carry And Liquidations Cycle Status,FX / Crypto Carry And Liquidations Cycle Status,FX / Crypto Carry And Liquidations Cycle Status,World_Machine,Reports/Freshness/Market_Cycles/fx-crypto-carry-liquidations.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Ffx-crypto-carry-liquidations.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\fx-crypto-carry-liquidations.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;market-cycle-monitor,,unknown,,,,,,,2026-06-01,,,,,,,,,,market_cycle_status,,,,
world:evidenceartifact:government-federal-register-faa-time-series,EvidenceArtifact,Federal Register / FAA - time_series,Federal Register / FAA - time_series,Federal Register / FAA - time_series,World_Machine,Reports/Freshness/Sources/government__federal-register-faa__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__federal-register-faa__time_series.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__federal-register-faa__time_series.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,Federal Register / FAA,,time_series,2026-05-02,,,
world:evidenceartifact:government-openfema-event-list,EvidenceArtifact,OpenFEMA - event_list,OpenFEMA - event_list,OpenFEMA - event_list,World_Machine,Reports/Freshness/Sources/government__openfema__event_list.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__openfema__event_list.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__openfema__event_list.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,alert,,,,,,,2026-06-01,,,,,,,,OpenFEMA,,event_list,2026-05-16,,,
world:evidenceartifact:government-sec-edgar-data-sec-gov-8k-filings,EvidenceArtifact,SEC EDGAR (data.sec.gov) - 8k_filings,SEC EDGAR (data.sec.gov) - 8k_filings,SEC EDGAR (data.sec.gov) - 8k_filings,World_Machine,Reports/Freshness/Sources/government__sec-edgar-data-sec-gov__8k_filings.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__sec-edgar-data-sec-gov__8k_filings.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__sec-edgar-data-sec-gov__8k_filings.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,SEC EDGAR (data.sec.gov),,8k_filings,2026-05-26,,,
world:evidenceartifact:government-sec-edgar-data-sec-gov-8k-sector-overview,EvidenceArtifact,SEC EDGAR (data.sec.gov) - 8k_sector_overview,SEC EDGAR (data.sec.gov) - 8k_sector_overview,SEC EDGAR (data.sec.gov) - 8k_sector_overview,World_Machine,Reports/Freshness/Sources/government__sec-edgar-data-sec-gov__8k_sector_overview.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__sec-edgar-data-sec-gov__8k_sector_overview.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__sec-edgar-data-sec-gov__8k_sector_overview.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,SEC EDGAR (data.sec.gov),,8k_sector_overview,2026-05-26,,,
world:evidenceartifact:government-usaspending-api-event-list,EvidenceArtifact,USASpending API - event_list,USASpending API - event_list,USASpending API - event_list,World_Machine,Reports/Freshness/Sources/government__usaspending-api__event_list.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fgovernment__usaspending-api__event_list.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\government__usaspending-api__event_list.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,USASpending API,,event_list,2026-05-16,,,
world:evidenceartifact:historical-case-studies,EvidenceArtifact,Historical Case Studies Cycle Status,Historical Case Studies Cycle Status,Historical Case Studies Cycle Status,World_Machine,Reports/Freshness/Market_Cycles/historical-case-studies.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fhistorical-case-studies.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\historical-case-studies.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;market-cycle-monitor,,unknown,,,,,,,2026-06-01,,,,,,,,,,market_cycle_status,,,,
world:evidenceartifact:housing-fred-api-time-series,EvidenceArtifact,FRED API - time_series,FRED API - time_series,FRED API - time_series,World_Machine,Reports/Freshness/Sources/housing__fred-api__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fhousing__fred-api__time_series.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\housing__fred-api__time_series.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,FRED API,,time_series,2026-05-26,,,
world:evidenceartifact:housing-nahb-housing-market-index-time-series,EvidenceArtifact,NAHB Housing Market Index - time_series,NAHB Housing Market Index - time_series,NAHB Housing Market Index - time_series,World_Machine,Reports/Freshness/Sources/housing__nahb-housing-market-index__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fhousing__nahb-housing-market-index__time_series.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\housing__nahb-housing-market-index__time_series.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,alert,,,,,,,2026-06-01,,,,,,,,NAHB Housing Market Index,,time_series,2026-05-02,,,
world:evidenceartifact:housing-playbook-housing-cycle-synthesis,EvidenceArtifact,Playbook: Housing Cycle - synthesis,Playbook: Housing Cycle - synthesis,Playbook: Housing Cycle - synthesis,World_Machine,Reports/Freshness/Sources/housing__playbook-housing-cycle__synthesis.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fhousing__playbook-housing-cycle__synthesis.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\housing__playbook-housing-cycle__synthesis.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,alert,,,,,,,2026-06-01,,,,,,,,Playbook: Housing Cycle,,synthesis,2026-03-27,,,
world:evidenceartifact:macro-bea-api-time-series,EvidenceArtifact,BEA API - time_series,BEA API - time_series,BEA API - time_series,World_Machine,Reports/Freshness/Sources/macro__bea-api__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__bea-api__time_series.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__bea-api__time_series.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,BEA API,,time_series,2026-05-01,,,
world:evidenceartifact:macro-cftc-commitment-of-traders-cot-report,EvidenceArtifact,CFTC Commitment of Traders - cot_report,CFTC Commitment of Traders - cot_report,CFTC Commitment of Traders - cot_report,World_Machine,Reports/Freshness/Sources/macro__cftc-commitment-of-traders__cot_report.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__cftc-commitment-of-traders__cot_report.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__cftc-commitment-of-traders__cot_report.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,CFTC Commitment of Traders,,cot_report,2026-05-16,,,
world:evidenceartifact:macro-financial-modeling-prep-economic-calendar,EvidenceArtifact,Financial Modeling Prep - economic_calendar,Financial Modeling Prep - economic_calendar,Financial Modeling Prep - economic_calendar,World_Machine,Reports/Freshness/Sources/macro__financial-modeling-prep__economic_calendar.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__financial-modeling-prep__economic_calendar.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__financial-modeling-prep__economic_calendar.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,economic_calendar,2026-05-30,,,
world:evidenceartifact:macro-fred-api-time-series,EvidenceArtifact,FRED API - time_series,FRED API - time_series,FRED API - time_series,World_Machine,Reports/Freshness/Sources/macro__fred-api__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__fred-api__time_series.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__fred-api__time_series.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,FRED API,,time_series,2026-05-30,,,
world:evidenceartifact:macro-macro-bridge-puller-time-series,EvidenceArtifact,Macro Bridge Puller - time_series,Macro Bridge Puller - time_series,Macro Bridge Puller - time_series,World_Machine,Reports/Freshness/Sources/macro__macro-bridge-puller__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__macro-bridge-puller__time_series.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__macro-bridge-puller__time_series.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Macro Bridge Puller,,time_series,2026-05-25,,,
world:evidenceartifact:macro-treasury-fiscal-data-snapshot,EvidenceArtifact,Treasury Fiscal Data - snapshot,Treasury Fiscal Data - snapshot,Treasury Fiscal Data - snapshot,World_Machine,Reports/Freshness/Sources/macro__treasury-fiscal-data__snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__treasury-fiscal-data__snapshot.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__treasury-fiscal-data__snapshot.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Treasury Fiscal Data,,snapshot,2026-05-30,,,
world:evidenceartifact:macro-vault-orchestrator-synthesis-macro-volatility,EvidenceArtifact,Vault Orchestrator (synthesis) - macro_volatility,Vault Orchestrator (synthesis) - macro_volatility,Vault Orchestrator (synthesis) - macro_volatility,World_Machine,Reports/Freshness/Sources/macro__vault-orchestrator-synthesis__macro_volatility.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmacro__vault-orchestrator-synthesis__macro_volatility.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\macro__vault-orchestrator-synthesis__macro_volatility.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Vault Orchestrator (synthesis),,macro_volatility,2026-05-12,,,
world:evidenceartifact:market-agent-analyst-agent-analysis,EvidenceArtifact,Agent Analyst - agent_analysis,Agent Analyst - agent_analysis,Agent Analyst - agent_analysis,World_Machine,Reports/Freshness/Sources/market__agent-analyst__agent_analysis.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__agent-analyst__agent_analysis.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__agent-analyst__agent_analysis.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,Agent Analyst,,agent_analysis,2026-05-26,,,
world:evidenceartifact:market-agent-analyst-agent-analysis-rollup,EvidenceArtifact,Agent Analyst - agent_analysis_rollup,Agent Analyst - agent_analysis_rollup,Agent Analyst - agent_analysis_rollup,World_Machine,Reports/Freshness/Sources/market__agent-analyst__agent_analysis_rollup.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__agent-analyst__agent_analysis_rollup.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__agent-analyst__agent_analysis_rollup.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,Agent Analyst,,agent_analysis_rollup,2026-05-26,,,
world:evidenceartifact:market-alpha-vantage-alpha-vantage-market-performance,EvidenceArtifact,Alpha Vantage - alpha_vantage_market_performance,Alpha Vantage - alpha_vantage_market_performance,Alpha Vantage - alpha_vantage_market_performance,World_Machine,Reports/Freshness/Sources/market__alpha-vantage__alpha_vantage_market_performance.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__alpha-vantage__alpha_vantage_market_performance.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__alpha-vantage__alpha_vantage_market_performance.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Alpha Vantage,,alpha_vantage_market_performance,2026-05-06,,,
world:evidenceartifact:market-cboe-public-csv-daily-index,EvidenceArtifact,CBOE Public CSV - daily_index,CBOE Public CSV - daily_index,CBOE Public CSV - daily_index,World_Machine,Reports/Freshness/Sources/market__cboe-public-csv__daily_index.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__cboe-public-csv__daily_index.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__cboe-public-csv__daily_index.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,CBOE Public CSV,,daily_index,2026-05-30,,,
world:evidenceartifact:market-entropy-monitor-entropy-monitor,EvidenceArtifact,Entropy Monitor - entropy_monitor,Entropy Monitor - entropy_monitor,Entropy Monitor - entropy_monitor,World_Machine,Reports/Freshness/Sources/market__entropy-monitor__entropy_monitor.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__entropy-monitor__entropy_monitor.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__entropy-monitor__entropy_monitor.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Entropy Monitor,,entropy_monitor,2026-05-26,,,
world:evidenceartifact:market-financial-modeling-prep-balance-sheet,EvidenceArtifact,Financial Modeling Prep - balance_sheet,Financial Modeling Prep - balance_sheet,Financial Modeling Prep - balance_sheet,World_Machine,Reports/Freshness/Sources/market__financial-modeling-prep__balance_sheet.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__balance_sheet.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__balance_sheet.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,balance_sheet,2026-05-16,,,
world:evidenceartifact:market-financial-modeling-prep-calendar,EvidenceArtifact,Financial Modeling Prep - calendar,Financial Modeling Prep - calendar,Financial Modeling Prep - calendar,World_Machine,Reports/Freshness/Sources/market__financial-modeling-prep__calendar.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__calendar.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__calendar.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,calendar,2026-05-28,,,
world:evidenceartifact:market-financial-modeling-prep-cash-flow,EvidenceArtifact,Financial Modeling Prep - cash_flow,Financial Modeling Prep - cash_flow,Financial Modeling Prep - cash_flow,World_Machine,Reports/Freshness/Sources/market__financial-modeling-prep__cash_flow.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__cash_flow.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__cash_flow.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,cash_flow,2026-05-16,,,
world:evidenceartifact:market-financial-modeling-prep-market-performance,EvidenceArtifact,Financial Modeling Prep - market_performance,Financial Modeling Prep - market_performance,Financial Modeling Prep - market_performance,World_Machine,Reports/Freshness/Sources/market__financial-modeling-prep__market_performance.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__market_performance.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__market_performance.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,watch,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,market_performance,2026-05-30,,,
world:evidenceartifact:market-financial-modeling-prep-screen,EvidenceArtifact,Financial Modeling Prep - screen,Financial Modeling Prep - screen,Financial Modeling Prep - screen,World_Machine,Reports/Freshness/Sources/market__financial-modeling-prep__screen.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__screen.md,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__screen.md,World_Machine,Reports,evidenceartifact,Reports,Freshness,,,,,,world-machine-review;freshness,,clear,,,,,,,2026-06-01,,,,,,,,Financial Modeling Prep,,screen,2026-05-26,,,
