id:ID,asOfDate,canonicalName,dataType,date,datePulled,domain,label,lastUpdated,name,nodeType,obsidianUrl,relativePath,signalStatus,source,sourceFolder,sourcePath,sourceVault,source_folder,source_path,source_rel_path,source_url,source_vault,status,subdomain,summary,tags,vault,:LABEL
world:evidenceartifact:2026-05-28-midday-monitoring-snapshot,2026-06-01,Midday Monitoring Snapshot - 2026-05-28,monitoring_snapshot,,2026-05-28,Reports,Midday Monitoring Snapshot - 2026-05-28,,Midday Monitoring Snapshot - 2026-05-28,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FMidday%2FMonitoring%2F2026-05-28%20Midday%20Monitoring%20Snapshot.md,Reports/Midday/Monitoring/2026-05-28 Midday Monitoring Snapshot.md,,World Machine Review Flow,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Midday\Monitoring\2026-05-28 Midday Monitoring Snapshot.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Midday\Monitoring\2026-05-28 Midday Monitoring Snapshot.md,Reports/Midday/Monitoring/2026-05-28 Midday Monitoring Snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FMidday%2FMonitoring%2F2026-05-28%20Midday%20Monitoring%20Snapshot.md,World_Machine,,Midday,,"[""world-machine-review"",""monitoring_snapshot"",""midday""]",World_Machine,EvidenceArtifact
world:evidenceartifact:2026-05-28-premarket-monitoring-snapshot,2026-06-01,Premarket Monitoring Snapshot - 2026-05-28,monitoring_snapshot,,2026-05-28,Reports,Premarket Monitoring Snapshot - 2026-05-28,,Premarket Monitoring Snapshot - 2026-05-28,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FPremarket%2FMonitoring%2F2026-05-28%20Premarket%20Monitoring%20Snapshot.md,Reports/Premarket/Monitoring/2026-05-28 Premarket Monitoring Snapshot.md,,World Machine Review Flow,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Premarket\Monitoring\2026-05-28 Premarket Monitoring Snapshot.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Premarket\Monitoring\2026-05-28 Premarket Monitoring Snapshot.md,Reports/Premarket/Monitoring/2026-05-28 Premarket Monitoring Snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FPremarket%2FMonitoring%2F2026-05-28%20Premarket%20Monitoring%20Snapshot.md,World_Machine,,Premarket,,"[""world-machine-review"",""monitoring_snapshot"",""premarket""]",World_Machine,EvidenceArtifact
world:evidenceartifact:2026-05-28-review-queue-rollup-before-2026-05-27,2026-06-01,2026-05-28 - Review Queue Rollup before 2026-05-27,review-queue-rollup,2026-05-28,,Reports,2026-05-28 - Review Queue Rollup before 2026-05-27,,2026-05-28 - Review Queue Rollup before 2026-05-27,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FReview%20Queue%2F2026-05-28%20-%20Review%20Queue%20Rollup%20before%202026-05-27.md,Reports/Review Queue/2026-05-28 - Review Queue Rollup before 2026-05-27.md,,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Review Queue\2026-05-28 - Review Queue Rollup before 2026-05-27.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Review Queue\2026-05-28 - Review Queue Rollup before 2026-05-27.md,Reports/Review Queue/2026-05-28 - Review Queue Rollup before 2026-05-27.md,obsidian://open?vault=World_Machine&file=Reports%2FReview%20Queue%2F2026-05-28%20-%20Review%20Queue%20Rollup%20before%202026-05-27.md,World_Machine,archived,Review Queue,,"[""review-queue"",""rollup""]",World_Machine,EvidenceArtifact
world:evidenceartifact:2026-05-29-09-45,2026-06-01,2026-05-29_09-45,run_summary,2026-05-29,,Reports,2026-05-29_09-45,,2026-05-29_09-45,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FSystem%2Frun_summaries%2F2026-05-29_09-45.md,Reports/System/run_summaries/2026-05-29_09-45.md,,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\System\run_summaries\2026-05-29_09-45.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\System\run_summaries\2026-05-29_09-45.md,Reports/System/run_summaries/2026-05-29_09-45.md,obsidian://open?vault=World_Machine&file=Reports%2FSystem%2Frun_summaries%2F2026-05-29_09-45.md,World_Machine,,System,,[],World_Machine,EvidenceArtifact
world:evidenceartifact:2026-05-29-12-30,2026-06-01,2026-05-29_12-30,run_summary,2026-05-29,,Reports,2026-05-29_12-30,,2026-05-29_12-30,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FSystem%2Frun_summaries%2F2026-05-29_12-30.md,Reports/System/run_summaries/2026-05-29_12-30.md,,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\System\run_summaries\2026-05-29_12-30.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\System\run_summaries\2026-05-29_12-30.md,Reports/System/run_summaries/2026-05-29_12-30.md,obsidian://open?vault=World_Machine&file=Reports%2FSystem%2Frun_summaries%2F2026-05-29_12-30.md,World_Machine,,System,,[],World_Machine,EvidenceArtifact
world:evidenceartifact:2026-05-29-daily-briefing,2026-06-01,Daily Briefing - 2026-05-29,briefing,,2026-05-29,Reports,Daily Briefing - 2026-05-29,,Daily Briefing - 2026-05-29,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FDaily%2FBriefings%2F2026-05-29%20Daily%20Briefing.md,Reports/Daily/Briefings/2026-05-29 Daily Briefing.md,,World Machine Review Flow,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Daily\Briefings\2026-05-29 Daily Briefing.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Daily\Briefings\2026-05-29 Daily Briefing.md,Reports/Daily/Briefings/2026-05-29 Daily Briefing.md,obsidian://open?vault=World_Machine&file=Reports%2FDaily%2FBriefings%2F2026-05-29%20Daily%20Briefing.md,World_Machine,,Daily,,"[""world-machine-review"",""briefing"",""daily""]",World_Machine,EvidenceArtifact
world:evidenceartifact:2026-05-29-daily-monitoring-snapshot,2026-06-01,Daily Monitoring Snapshot - 2026-05-29,monitoring_snapshot,,2026-05-29,Reports,Daily Monitoring Snapshot - 2026-05-29,,Daily Monitoring Snapshot - 2026-05-29,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FDaily%2FMonitoring%2F2026-05-29%20Daily%20Monitoring%20Snapshot.md,Reports/Daily/Monitoring/2026-05-29 Daily Monitoring Snapshot.md,,World Machine Review Flow,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Daily\Monitoring\2026-05-29 Daily Monitoring Snapshot.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Daily\Monitoring\2026-05-29 Daily Monitoring Snapshot.md,Reports/Daily/Monitoring/2026-05-29 Daily Monitoring Snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FDaily%2FMonitoring%2F2026-05-29%20Daily%20Monitoring%20Snapshot.md,World_Machine,,Daily,,"[""world-machine-review"",""monitoring_snapshot"",""daily""]",World_Machine,EvidenceArtifact
world:evidenceartifact:2026-05-29-midday-monitoring-snapshot,2026-06-01,Midday Monitoring Snapshot - 2026-05-29,monitoring_snapshot,,2026-05-29,Reports,Midday Monitoring Snapshot - 2026-05-29,,Midday Monitoring Snapshot - 2026-05-29,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FMidday%2FMonitoring%2F2026-05-29%20Midday%20Monitoring%20Snapshot.md,Reports/Midday/Monitoring/2026-05-29 Midday Monitoring Snapshot.md,,World Machine Review Flow,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Midday\Monitoring\2026-05-29 Midday Monitoring Snapshot.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Midday\Monitoring\2026-05-29 Midday Monitoring Snapshot.md,Reports/Midday/Monitoring/2026-05-29 Midday Monitoring Snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FMidday%2FMonitoring%2F2026-05-29%20Midday%20Monitoring%20Snapshot.md,World_Machine,,Midday,,"[""world-machine-review"",""monitoring_snapshot"",""midday""]",World_Machine,EvidenceArtifact
world:evidenceartifact:2026-06-01-09-45,2026-06-01,2026-06-01_09-45,run_summary,2026-06-01,,Reports,2026-06-01_09-45,,2026-06-01_09-45,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FSystem%2Frun_summaries%2F2026-06-01_09-45.md,Reports/System/run_summaries/2026-06-01_09-45.md,,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\System\run_summaries\2026-06-01_09-45.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\System\run_summaries\2026-06-01_09-45.md,Reports/System/run_summaries/2026-06-01_09-45.md,obsidian://open?vault=World_Machine&file=Reports%2FSystem%2Frun_summaries%2F2026-06-01_09-45.md,World_Machine,,System,,[],World_Machine,EvidenceArtifact
world:evidenceartifact:2026-06-01-12-30,2026-06-01,2026-06-01_12-30,run_summary,2026-06-01,,Reports,2026-06-01_12-30,,2026-06-01_12-30,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FSystem%2Frun_summaries%2F2026-06-01_12-30.md,Reports/System/run_summaries/2026-06-01_12-30.md,,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\System\run_summaries\2026-06-01_12-30.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\System\run_summaries\2026-06-01_12-30.md,Reports/System/run_summaries/2026-06-01_12-30.md,obsidian://open?vault=World_Machine&file=Reports%2FSystem%2Frun_summaries%2F2026-06-01_12-30.md,World_Machine,,System,,[],World_Machine,EvidenceArtifact
world:evidenceartifact:2026-06-01-midday-monitoring-snapshot,2026-06-01,Midday Monitoring Snapshot - 2026-06-01,monitoring_snapshot,,2026-06-01,Reports,Midday Monitoring Snapshot - 2026-06-01,,Midday Monitoring Snapshot - 2026-06-01,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FMidday%2FMonitoring%2F2026-06-01%20Midday%20Monitoring%20Snapshot.md,Reports/Midday/Monitoring/2026-06-01 Midday Monitoring Snapshot.md,,World Machine Review Flow,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Midday\Monitoring\2026-06-01 Midday Monitoring Snapshot.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Midday\Monitoring\2026-06-01 Midday Monitoring Snapshot.md,Reports/Midday/Monitoring/2026-06-01 Midday Monitoring Snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FMidday%2FMonitoring%2F2026-06-01%20Midday%20Monitoring%20Snapshot.md,World_Machine,,Midday,,"[""world-machine-review"",""monitoring_snapshot"",""midday""]",World_Machine,EvidenceArtifact
world:evidenceartifact:2026-w20-weekly-world-machine-summary,2026-06-01,2026-W20 - Weekly World Machine Summary,report,2026-05-15,,Reports,2026-W20 - Weekly World Machine Summary,,2026-W20 - Weekly World Machine Summary,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FWeekly%2F2026-W20%20-%20Weekly%20World%20Machine%20Summary.md,Reports/Weekly/2026-W20 - Weekly World Machine Summary.md,,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Weekly\2026-W20 - Weekly World Machine Summary.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Weekly\2026-W20 - Weekly World Machine Summary.md,Reports/Weekly/2026-W20 - Weekly World Machine Summary.md,obsidian://open?vault=World_Machine&file=Reports%2FWeekly%2F2026-W20%20-%20Weekly%20World%20Machine%20Summary.md,World_Machine,active,Weekly,,"[""report"",""weekly"",""world-machine"",""review-routing"",""inbox-ingestion""]",World_Machine,EvidenceArtifact
world:evidenceartifact:2026-w22-strategy-backlog-review,2026-06-01,2026-W22 - Strategy Backlog Review,report,2026-05-26,,Reports,2026-W22 - Strategy Backlog Review,,2026-W22 - Strategy Backlog Review,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FWeekly%2F2026-W22%20-%20Strategy%20Backlog%20Review.md,Reports/Weekly/2026-W22 - Strategy Backlog Review.md,,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Weekly\2026-W22 - Strategy Backlog Review.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Weekly\2026-W22 - Strategy Backlog Review.md,Reports/Weekly/2026-W22 - Strategy Backlog Review.md,obsidian://open?vault=World_Machine&file=Reports%2FWeekly%2F2026-W22%20-%20Strategy%20Backlog%20Review.md,World_Machine,active,Weekly,,"[""report"",""weekly"",""inbox-ingestion"",""strategy-review"",""backlog-review""]",World_Machine,EvidenceArtifact
world:evidenceartifact:backtest-fmp-historical-ohlcv-orb-eod-backtest,2026-06-01,FMP Historical OHLCV - orb_eod_backtest,orb_eod_backtest,,2026-04-30,Reports,FMP Historical OHLCV - orb_eod_backtest,,FMP Historical OHLCV - orb_eod_backtest,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fbacktest__fmp-historical-ohlcv__orb_eod_backtest.md,Reports/Freshness/Sources/backtest__fmp-historical-ohlcv__orb_eod_backtest.md,watch,FMP Historical OHLCV,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\backtest__fmp-historical-ohlcv__orb_eod_backtest.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\backtest__fmp-historical-ohlcv__orb_eod_backtest.md,Reports/Freshness/Sources/backtest__fmp-historical-ohlcv__orb_eod_backtest.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fbacktest__fmp-historical-ohlcv__orb_eod_backtest.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:biotech-clinicaltrials-gov-v2-api-event-list,2026-06-01,ClinicalTrials.gov v2 API - event_list,event_list,,2026-05-16,Reports,ClinicalTrials.gov v2 API - event_list,,ClinicalTrials.gov v2 API - event_list,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fbiotech__clinicaltrials-gov-v2-api__event_list.md,Reports/Freshness/Sources/biotech__clinicaltrials-gov-v2-api__event_list.md,clear,ClinicalTrials.gov v2 API,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\biotech__clinicaltrials-gov-v2-api__event_list.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\biotech__clinicaltrials-gov-v2-api__event_list.md,Reports/Freshness/Sources/biotech__clinicaltrials-gov-v2-api__event_list.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fbiotech__clinicaltrials-gov-v2-api__event_list.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:biotech-openfda-event-list,2026-06-01,openFDA - event_list,event_list,,2026-05-16,Reports,openFDA - event_list,,openFDA - event_list,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fbiotech__openfda__event_list.md,Reports/Freshness/Sources/biotech__openfda__event_list.md,watch,openFDA,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\biotech__openfda__event_list.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\biotech__openfda__event_list.md,Reports/Freshness/Sources/biotech__openfda__event_list.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fbiotech__openfda__event_list.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:breaking-points-policy-backstops,2026-06-01,Breaking Points / Policy Backstops Cycle Status,market_cycle_status,,,Reports,Breaking Points / Policy Backstops Cycle Status,2026-05-30T19:54:57,Breaking Points / Policy Backstops Cycle Status,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fbreaking-points-policy-backstops.md,Reports/Freshness/Market_Cycles/breaking-points-policy-backstops.md,watch,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\breaking-points-policy-backstops.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\breaking-points-policy-backstops.md,Reports/Freshness/Market_Cycles/breaking-points-policy-backstops.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fbreaking-points-policy-backstops.md,World_Machine,,Freshness,,"[""world-machine-review"",""market-cycle-monitor""]",World_Machine,EvidenceArtifact
world:evidenceartifact:commodities-financial-modeling-prep-screener,2026-06-01,Financial Modeling Prep - screener,screener,,2026-05-24,Reports,Financial Modeling Prep - screener,,Financial Modeling Prep - screener,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fcommodities__financial-modeling-prep__screener.md,Reports/Freshness/Sources/commodities__financial-modeling-prep__screener.md,clear,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\commodities__financial-modeling-prep__screener.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\commodities__financial-modeling-prep__screener.md,Reports/Freshness/Sources/commodities__financial-modeling-prep__screener.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fcommodities__financial-modeling-prep__screener.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:commodity-delivery-storage,2026-06-01,Commodity Delivery / Storage Cycle Status,market_cycle_status,,,Reports,Commodity Delivery / Storage Cycle Status,,Commodity Delivery / Storage Cycle Status,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fcommodity-delivery-storage.md,Reports/Freshness/Market_Cycles/commodity-delivery-storage.md,unknown,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\commodity-delivery-storage.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\commodity-delivery-storage.md,Reports/Freshness/Market_Cycles/commodity-delivery-storage.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fcommodity-delivery-storage.md,World_Machine,,Freshness,,"[""world-machine-review"",""market-cycle-monitor""]",World_Machine,EvidenceArtifact
world:evidenceartifact:credit-redemptions-etfs,2026-06-01,Credit Redemptions / ETFs Cycle Status,market_cycle_status,,,Reports,Credit Redemptions / ETFs Cycle Status,,Credit Redemptions / ETFs Cycle Status,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fcredit-redemptions-etfs.md,Reports/Freshness/Market_Cycles/credit-redemptions-etfs.md,unknown,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\credit-redemptions-etfs.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\credit-redemptions-etfs.md,Reports/Freshness/Market_Cycles/credit-redemptions-etfs.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fcredit-redemptions-etfs.md,World_Machine,,Freshness,,"[""world-machine-review"",""market-cycle-monitor""]",World_Machine,EvidenceArtifact
world:evidenceartifact:energy-eia-api-v2-time-series,2026-06-01,EIA API v2 - time_series,time_series,,2026-05-02,Reports,EIA API v2 - time_series,,EIA API v2 - time_series,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fenergy__eia-api-v2__time_series.md,Reports/Freshness/Sources/energy__eia-api-v2__time_series.md,clear,EIA API v2,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\energy__eia-api-v2__time_series.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\energy__eia-api-v2__time_series.md,Reports/Freshness/Sources/energy__eia-api-v2__time_series.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fenergy__eia-api-v2__time_series.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:eod-reports-index,2026-06-01,_EOD Reports Index,reports-index,2026-05-13,,Reports,_EOD Reports Index,,_EOD Reports Index,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FEOD%2F_EOD%20Reports%20Index.md,Reports/EOD/_EOD Reports Index.md,,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\EOD\_EOD Reports Index.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\EOD\_EOD Reports Index.md,Reports/EOD/_EOD Reports Index.md,obsidian://open?vault=World_Machine&file=Reports%2FEOD%2F_EOD%20Reports%20Index.md,World_Machine,,EOD,,"[""reports"",""eod"",""vault-state""]",World_Machine,EvidenceArtifact
world:evidenceartifact:equity-options-microstructure,2026-06-01,Equity Options Microstructure Cycle Status,market_cycle_status,,,Reports,Equity Options Microstructure Cycle Status,2026-05-30T19:50:29,Equity Options Microstructure Cycle Status,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fequity-options-microstructure.md,Reports/Freshness/Market_Cycles/equity-options-microstructure.md,clear,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\equity-options-microstructure.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\equity-options-microstructure.md,Reports/Freshness/Market_Cycles/equity-options-microstructure.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fequity-options-microstructure.md,World_Machine,,Freshness,,"[""world-machine-review"",""market-cycle-monitor""]",World_Machine,EvidenceArtifact
world:evidenceartifact:etf-financial-modeling-prep-screener,2026-06-01,Financial Modeling Prep - screener,screener,,2026-05-24,Reports,Financial Modeling Prep - screener,,Financial Modeling Prep - screener,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fetf__financial-modeling-prep__screener.md,Reports/Freshness/Sources/etf__financial-modeling-prep__screener.md,clear,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\etf__financial-modeling-prep__screener.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\etf__financial-modeling-prep__screener.md,Reports/Freshness/Sources/etf__financial-modeling-prep__screener.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fetf__financial-modeling-prep__screener.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:forced-flow-positioning,2026-06-01,Forced Flow Positioning Cycle Status,market_cycle_status,,,Reports,Forced Flow Positioning Cycle Status,2026-05-16T10:42:57,Forced Flow Positioning Cycle Status,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fforced-flow-positioning.md,Reports/Freshness/Market_Cycles/forced-flow-positioning.md,clear,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\forced-flow-positioning.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Market_Cycles\forced-flow-positioning.md,Reports/Freshness/Market_Cycles/forced-flow-positioning.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FMarket_Cycles%2Fforced-flow-positioning.md,World_Machine,,Freshness,,"[""world-machine-review"",""market-cycle-monitor""]",World_Machine,EvidenceArtifact
world:evidenceartifact:fundamentals-financial-modeling-prep-screener,2026-06-01,Financial Modeling Prep - screener,screener,,2026-05-24,Reports,Financial Modeling Prep - screener,,Financial Modeling Prep - screener,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__financial-modeling-prep__screener.md,Reports/Freshness/Sources/fundamentals__financial-modeling-prep__screener.md,clear,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__financial-modeling-prep__screener.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__financial-modeling-prep__screener.md,Reports/Freshness/Sources/fundamentals__financial-modeling-prep__screener.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__financial-modeling-prep__screener.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:fundamentals-fmp-premium-sec-edgar-screener,2026-06-01,FMP Premium + SEC EDGAR - screener,screener,,2026-05-23,Reports,FMP Premium + SEC EDGAR - screener,,FMP Premium + SEC EDGAR - screener,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__fmp-premium-sec-edgar__screener.md,Reports/Freshness/Sources/fundamentals__fmp-premium-sec-edgar__screener.md,clear,FMP Premium + SEC EDGAR,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__fmp-premium-sec-edgar__screener.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__fmp-premium-sec-edgar__screener.md,Reports/Freshness/Sources/fundamentals__fmp-premium-sec-edgar__screener.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__fmp-premium-sec-edgar__screener.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:fundamentals-fmp-screener-batch-screener-review-summary,2026-06-01,fmp-screener-batch - screener_review_summary,screener_review_summary,,2026-05-24,Reports,fmp-screener-batch - screener_review_summary,,fmp-screener-batch - screener_review_summary,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__fmp-screener-batch__screener_review_summary.md,Reports/Freshness/Sources/fundamentals__fmp-screener-batch__screener_review_summary.md,watch,fmp-screener-batch,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__fmp-screener-batch__screener_review_summary.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\fundamentals__fmp-screener-batch__screener_review_summary.md,Reports/Freshness/Sources/fundamentals__fmp-screener-batch__screener_review_summary.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Ffundamentals__fmp-screener-batch__screener_review_summary.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
